"","O18","NA.","NA..1","elev"
"2149",-12.9558010101318,-118.95835775,51.54161005,1644.6328125
"2150",-12.6937084197998,-118.87502445,51.54161005,1407.19616699219
"2151",-13.2873849868774,-118.79169115,51.54161005,1945.57080078125
"2152",-13.2873048782349,-118.70835785,51.54161005,2015.32873535156
"2153",-12.655517578125,-118.62502455,51.54161005,1965.30480957031
"2154",-11.983941078186,-118.54169125,51.54161005,661.5400390625
"2155",-13.2322158813477,-118.45835795,51.54161005,2060.55688476562
"2156",-13.0928335189819,-118.37502465,51.54161005,1302.5
"2157",-12.8549718856812,-118.29169135,51.54161005,1777.19116210938
"2158",-13.3062953948975,-118.20835805,51.54161005,1626.25524902344
"2159",-13.0301160812378,-118.12502475,51.54161005,1865.28881835938
"2160",-13.1508169174194,-118.04169145,51.54161005,1918.62963867188
"2161",-13.4072732925415,-119.95835735,51.45827675,2154.11279296875
"2162",-12.7723751068115,-119.87502405,51.45827675,1397.90405273438
"2163",-13.2206649780273,-119.79169075,51.45827675,2020.84484863281
"2164",-12.6421175003052,-119.70835745,51.45827675,1118.40075683594
"2165",-12.6292219161987,-119.62502415,51.45827675,1629.73034667969
"2166",-12.1381883621216,-119.54169085,51.45827675,954.074279785156
"2167",-11.3495082855225,-119.45835755,51.45827675,424
"2168",-12.2282123565674,-119.37502425,51.45827675,1189.45361328125
"2169",-12.5582895278931,-119.29169095,51.45827675,1585
"2170",-12.2931842803955,-119.20835765,51.45827675,1550.93676757812
"2171",-12.4182643890381,-119.12502435,51.45827675,1508.62963867188
"2172",-12.634578704834,-119.04169105,51.45827675,1044.443359375
"2173",-12.7532730102539,-118.95835775,51.45827675,1652.83190917969
"2174",-11.9583768844604,-118.87502445,51.45827675,892.389587402344
"2175",-13.1787490844727,-118.79169115,51.45827675,1725.28820800781
"2176",-12.9655199050903,-118.70835785,51.45827675,1491.87023925781
"2177",-13.0246477127075,-118.62502455,51.45827675,1964.70349121094
"2178",-12.2587003707886,-118.54169125,51.45827675,982.921630859375
"2179",-11.4948148727417,-118.45835795,51.45827675,568
"2180",-12.7074794769287,-118.37502465,51.45827675,1590.08520507812
"2181",-13.022985458374,-118.29169135,51.45827675,2260.9775390625
